,0,1,2,3,4,5,6,7,8,val
2755,X, ,X, ,O,O, ,X, ,-0.9319974707638111
2756, , ,X,X,O,O, ,X, ,6.54547338219124e-16
2757, ,O,X, ,O,O,X,X, ,0.8567800603338109
2758, , ,X, ,O,O,X,X,O,-0.7418743896484374
2759,O, ,X, ,O, ,X, , ,0.7872708739629372
2760, , ,X, ,O,O,X, , ,0.27448641527488504
2761,O,O,X, ,O, ,X, ,X,0.9473344020194324
2762, ,O,X, ,O,O,X, ,X,0.5244830322265625
2763, ,O,X, ,O, ,X,O,X,-0.9999999998202047
2764,X, , , ,O, ,X,X,O,7.22808833200346e-13
2765, , , ,X,O, ,X,X,O,-0.9444671905832147
2766, , , , ,O,X,X,X,O,-0.947609828425546
2767, , ,O,X,O, ,X,X,O,0.6863415145874023
2768, , , ,X,O,O,X,X,O,0.41562499999999997
2769,X, , ,X,O,O,X,X,O,0.9999982101439007
2770,O,X, , ,O, ,X,X, ,-0.8941326485527391
2771,O, , , ,O,X,X,X, ,-0.858426745943725
2772,O,O, ,X,O, ,X,X,X,0.9999998656092163
2773,O,O,O,X,O,X,X,X, ,-0.9249153137207031
2774,O,X, ,O,O, ,X,X, ,0.54921875
2775,O,X, , ,O,O,X,X, ,0.2375
2776,O,X, , ,O, ,X,X,O,-0.9999992449044581
2777,O,X,O, ,O, ,X,X,X,0.9999999992423437
2778,O, ,O,X,X, ,X, , ,-0.9124194095848995
2779,O, ,O,X, ,X,X, , ,-0.7100957795381544
2780,O, ,O,X, , ,X, ,X,-0.8324566617012024
2781,O,X,O,X,O, ,X, , ,-0.0023659687709123777
2782,O,X,O,X, ,O,X, , ,0.0
2783,O,X,O,X, , ,X,O, ,7.019909135877595e-08
2784,O,X,O,X, , ,X, ,O,-0.6955272083282471
2785,O,X,O,X,O, ,X, ,X,0.0009540090914142888
2786, ,O,X,O,X,X, , ,O,0.9485601307746758
2787, ,O,X, ,X,X,O, ,O,0.9197933150563183
2788,X,O,X, ,X,X, ,O,O,-0.6494140625
2789, ,O,X,X,X,X, ,O,O,0.578125
2790,O, , , , ,O, ,X,X,0.8518017444610595
2791, , ,O, , ,O, ,X,X,0.8784822471915433
2792, , , , , ,O,O,X,X,0.8448786954940831
2793,X, ,X, ,O,O,X, , ,-0.7808949546515942
2794,X, ,X, ,O,O, , ,X,-0.9493743127164274
2795,O,X,X, ,O, ,X, , ,-0.9496899670456705
2796,O, ,X,X,O, ,X,O, ,-0.8121480941772461
2797,O, ,X,X,O, ,X, ,O,-0.999999957477916
2798,O,X,X,X,O,O,X, , ,-0.9499208030648598
2799,O, ,X,X,O,O,X,X, ,-0.9404785340302624
2800,O, ,X,X,O,O,X, ,X,2.294868507256819e-16
2801,O,O,X,X,O,O,X, ,X,0.9469873486580127
2802,O,O, , , , ,X, ,X,0.8615056580305099
2803,O, , ,O, , ,X, ,X,0.854788260898183
2804,O, , , , ,O,X, ,X,0.8741304390402533
2805,O, , , , , ,X,O,X,0.834981984793211
2806,O,O, ,X,O, ,X, ,X,0.7362974504795697
2807,O, , ,X,O,O,X, ,X,0.9314343288089417
2808,O, , ,X,O, ,X,O,X,-7.269086054933463e-18
2809,O,X, ,X,O,O,X, ,X,0.00022639146046703432
2810,O, , ,X,O,O,X,X,X,0.999999957477916
2811,O, ,X,X,O,O,X,O,X,0.0
2812,O,X,X,X,O,O,X,O,X,0.0
2813,X, ,X, ,O,O,X,X,O,-0.5780249023437499
2814,O,O,X,X,X, , , , ,0.5217578125
2815,O,O,X, ,X, ,X, , ,0.9998660634323725
2816,O,O,X,X,X,X,O, , ,0.9999761621685057
2817,O,O,X, ,X,X,O,X, ,-0.9373047120403498
2818,O,O,X, ,X,X,O, ,X,0.9899774042423815
2819,O,X,X, ,O, ,O,X,X,-0.9491335225655346
2820,O, ,X,X,O, ,O,X,X,0.07139011739780832
2821,O, ,X, ,O,X,O,X,X,0.9999999924319827
2822, ,X,X,O,X, ,O, , ,-0.54921875
2823, ,X,X,O, ,X,O, , ,0.0
2824, ,X,X,O, , ,O,X, ,0.0
2825, ,X,X,O, , ,O, ,X,-0.5244830322265625
2826, ,X,X, ,O, ,X,O, ,0.5041621569241722
2827, , ,X,X,O, ,X,O, ,-0.9127928518606508
2828, , ,X, ,O, ,X,O,X,-0.9499961633369131
2829,O, ,X, ,O,X,X,O, ,0.2887109375
2830, ,O,X, ,O,X,X,O, ,-0.9996825207285867
2831, , ,X,O,O,X,X,O, ,0.7886982037533599
2832,O,X,X, ,O,X,X,O, ,-0.9298535442263152
2833,O, ,X,X,O,X,X,O, ,-0.9274305991828442
2834, ,X,X,X,O, , , ,O,-0.9085726109445094
2835, ,X,X, ,O,X, , ,O,-0.9305321320562729
2836,O,X,X, ,O,X, , ,O,-0.9999999957429903
2837, ,X,X,O,O,X, , ,O,0.896502161026001
2838, ,X,X, ,O,X,O, ,O,0.7930730056762695
2839, ,X,X, ,O,X, ,O,O,0.8208682560524903
2840, ,X,X,X,O,X,O, ,O,-0.9495978595895431
2841, ,X,X, ,O,X,O,X,O,-0.9072936047634357
2842,O,X,X, ,O,X,O,X,O,-0.9999982101439007
2843,X, ,X, , ,O,O,X,O,0.36529541015625
2844,X, , ,O,O, , ,X,X,-0.6634836879595967
2845, ,X, ,O,O, , ,X,X,-0.801370124220848
2846, , ,X,O,O, , ,X,X,-0.9262924359443291
2847, , , ,O,O, ,X,X,X,0.9999999999999863
2848, , ,X,O,O,O, ,X,X,-0.9999999924319827
2849, ,X,X,O,O, ,O,X,X,-0.2375
2850, , ,X,O,O,X,O,X,X,0.9999999924319827
2851,O, ,O,X,X, , ,X, ,-0.8679948464605961
2852,O,O,O,X,X, ,X, , ,-0.9943622898863396
2853,O, ,O,X,X,O,X, , ,-0.889793051734828
2854,O, ,O,X,X, ,X,O, ,0.40775119422902606
2855,O, ,O,X,X, ,X, ,O,0.9434219245011665
2856, ,X,X, ,X,O,O, ,O,0.724560546875
2857, ,X,X, ,X, ,O, ,O,-0.9373047120403498
2858, ,O,X, ,O,X, , , ,0.6420645939168169
2859, , ,X,O,O,X, , , ,0.9408239647120681
2860, , ,X, ,O,X, , ,O,-0.16936224325810703
2861, , ,X,X,O,X, , ,O,-0.9401756555508409
2862, ,O,X,X,O,X, , ,O,-0.616943359375
2863, , ,X,X,O,X,O, ,O,-0.9024999460779127
2864, , ,X,X,O,X, ,O,O,-0.7820307922363281
2865, , ,X,X,O,X,O,X,O,-0.8748514152058525
2866,X, ,X,O, ,X, , ,O,0.11456721444910968
2867, ,X,X,O, ,X, , ,O,-0.7429292526245116
2868, , ,X,O,X,X,O, ,O,-0.9022515061207761
2869, , ,X,O,X,X, ,O,O,0.9482539058843056
2870,O, ,X,O,X,X,X, ,O,0.9999999999431117
2871, , ,X,O, ,X, , ,O,-0.19693061621602279
2872, , ,X,O,X, , , ,O,0.9226281000357122
2873, , ,X, ,X,O, , ,O,0.9088644806649535
2874, , ,X, ,X, ,O, ,O,0.21779054130600367
2875, , ,X, ,X, , ,O,O,0.9201198105137225
2876, ,O,X,X,X, , , ,O,0.4616256893720081
2877, ,O,X, ,X, ,X, ,O,0.86651611328125
2878,X,O,X,X,X, ,O, ,O,-0.724560546875
2879,X,O,X,O,X,X,O, ,O,0.0
2880,X,O,X, ,X,X,O,O,O,-0.8998870849609375
2881,X, ,X, , ,O, ,X,O,0.4547007333558859
2882, ,X,X, , ,O, ,X,O,0.0648671875
2883,O,O,X,X,X,O, ,X,O,0.9495978595895431
2884,O,X,X,X,O, ,X,O,O,-0.9999682162246744
2885, ,X,X,X,O,O,X,O,O,0.41562499999999997
2886,X,X,X,X,O,O,X,O,O,0.4375
2887, ,X,X,X,O, ,X,O,O,-0.45403320312499995
2888,O,O,X, , ,X,X, ,O,0.41562499999999997
2889,O,X,X,O,O, ,X,X,O,-0.578125
2890,O,X,X,X, ,O, ,X,O,-0.6494140625
2891,O, ,X,X,X,O, ,X,O,0.7418743896484374
2892,O, ,X,X, ,O,X,X,O,-0.1862890625
2893,O, ,X,X,X,O,O,X,O,0.9499999992802265
2894,X,X,O, , , , , ,O,-0.4513579616855935
2895,X,X, , , , ,O, ,O,0.8713033458384811
2896,X,X, , , , , ,O,O,0.8506301943287833
2897, , ,X,X,O,O,X,O, ,0.9325034797644639
2898,O, , , ,X,X, ,O, ,0.9439129771359129
2899, ,O, , ,X,X, ,O, ,0.9337116294895494
2900, , , ,O,X,X, ,O, ,0.5400148856872808
2901, , , , ,X,X,O,O, ,0.9442565121104508
2902, ,X,O, ,X,X, ,O, ,2.8006217297517307e-07
2903, , ,O, ,X,X,X,O, ,0.16206291138795786
2904, , ,O, ,X,X, ,O,X,0.2790396159404392
2905,X, ,O,X,X,X, ,O,O,0.99982141790983
2906,X,X,O,O,X,X,X,O,O,0.0
2907, ,X, ,O, , ,X,O, ,0.599172755715019
2908, ,X, , ,O, ,X,O, ,0.638860428969262
2909, ,X, , , ,O,X,O, ,0.3092850534057617
2910, ,X, ,X, ,O,X,O, ,0.053541870117187494
2911, ,X, , ,X,O,X,O, ,0.0980428864393383
2912, ,X, , , ,O,X,O,X,0.0
2913, , ,X,O,X, ,O,X,O,0.6733483086466822
2914, , ,X, ,X,O,O,X,O,0.9394331292019269
2915, ,X,X,O,X, ,O,X,O,0.9989966087224467
2916,X,X,X, , , , ,O,O,0.9999899434148384
2917,X,X, ,X, , , ,O,O,-0.12213623046875
2918,X,X, , , ,X, ,O,O,-0.50605126953125
2919,X,X, , , , ,X,O,O,0.39484375
2920,X,X,O,X, ,X,O,O,O,-0.822021484375
2921,X,X,O,X, ,X, ,O,O,0.04749999999999999
2922,X, ,X,O,O,X, , ,O,0.9497313491386408
2923,X, ,X,O,O,X, , , ,0.9023575655908351
2924,X,X,X,O, ,X,O,O, ,0.9866365389898419
2925,X,O,X, ,X, ,O,O, ,0.5455055117085577
2926,X, ,X,O,X, ,O,O, ,0.903726850876701
2927,X, ,X, ,X, ,O,O,O,-0.9999576216328991
2928,X, ,X, ,X, ,O,O, ,-0.45403320312499995
2929, , ,X,O,O, , ,X, ,0.16184840065407818
2930,O,X,X, ,O,O,O,X,X,0.0
2931,O,X,X, ,O,O, ,X,X,-0.742257967058581
2932,O,X,X,X,O, , , ,O,-0.9999999997602729
2933, ,X,X,X,O,O, , ,O,0.38264404296875
2934, ,X,X,X,O, , ,O,O,0.47154192730784417
2935,X,X,X,X,O,O, , ,O,0.9249153137207031
2936, ,X,X,X,O,O,X, ,O,-0.6494140625
2937, ,X,X,X,O,O, ,X,O,-0.8231903076171875
2938,O,X,X,X,O,O, ,X,O,-0.9996825207285867
2939, , ,X,O,O, , , ,X,0.8022268961181133
2940, , ,X, ,O,O, , ,X,-0.16921874999999997
2941, , ,X, ,O, , ,O,X,0.9389917000674761
2942, , ,X,X,O,O, , ,X,2.0734612818807653e-17
2943, , ,X, ,O,O,X, ,X,-0.9237866320179764
2944, ,X,X, ,O,O,O,X,X,-0.9399534682250674
2945, , ,X,X,O,O,X, , ,0.3891300885140269
2946,X,O,X,X,O,O, , , ,0.9401983450577154
2947,X, ,X,X,O,O,O, , ,0.94991325441822
2948,X, ,X,X,O,O, , ,O,0.9418618165415755
2949,X,O,O,O,X,X,X, , ,0.16993425469372198
2950, ,O,O,O,X,X,X,X, ,-0.8851607017219066
2951, ,O,O,O,X,X,X, ,X,-0.467183837890625
2952,O,O,O,O,X,X,X, ,X,-0.9999982101439007
2953, ,O,O,O,X,X,X,O,X,0.6494140625
2954, , ,X,O,X,O, , , ,0.8518017444610595
2955, , ,X,O,X, ,O, , ,0.8397511466757632
2956, , ,X,O,X, , ,O, ,0.8399855306521057
2957,X, ,X,O,X,O, , , ,0.9010862980785238
2958, , ,X,O,X,O, , ,X,0.8606894039591487
2959,X,O,X,O,X,O, , , ,0.9476426003248949
2960,X, ,X,O,X,O,O, , ,0.9189199897926301
2961,X, ,X,O,X,O, ,O, ,0.9098766207695007
2962,X, ,X,O,X,O, , ,O,0.9457706058814316
2963,X,X,X,O,X,O, ,O, ,0.9989966087224467
2964,X, ,X,O,X,O, ,O,X,0.7626953125
2965,X,O, , ,X, ,X, ,O,0.90050867274023
2966, ,O, ,X,X, ,X, ,O,0.39484375
2967,O,O, , ,X,X,X,X,O,-0.54921875
2968,O, ,X,X,O,O,X,X,O,-0.9986621449632622
2969,O, ,X,X,O,O, ,X, ,0.21438202795401412
2970,O,X, , , ,O, ,X, ,0.5361933593749999
2971, ,X, ,O, ,O, ,X, ,0.5361933593749999
2972, ,X, , ,O,O, ,X, ,-0.5971172836048818
2973, ,X, , , ,O,O,X, ,0.724560546875
2974,O,X, ,X, ,O, ,X,O,0.2375
2975, ,X,O,X, ,O, ,X,O,-0.8998870849609375
2976, ,X, ,X,O,O, ,X,O,-0.7733720679283143
2977, , , ,O,X, ,X, , ,0.5510718357141309
2978,O, ,X,O, , ,X,X, ,0.7418743896484374
2979,O, , ,O, ,X,X,X, ,0.8255732998132705
2980,O, , ,O, , ,X,X,X,0.822021484375
2981, ,X,O, , ,X,X,O, ,0.0
2982,O, ,O,X, ,X,X,O, ,0.37109375
2983, ,O,O,X, ,X,X,O, ,0.41562499999999997
2984, , ,O,X, ,X,X,O,O,0.54921875
2985, ,O,X, ,X,O,X, , ,0.9976215910457995
2986, ,O,X, , ,O,X,X, ,0.7820307922363281
2987, ,O,X, , ,O,X, ,X,0.4982588806152344
2988,X,O,X,X, ,O,X,O, ,0.7626953125
2989,X,O,X, ,X,O,X,O, ,0.9999996814440681
2990,X,O,X, , ,O,X,O,X,-0.41562499999999997
2991,X, ,O,O, , ,X, ,X,0.9024975494903816
2992, ,X,O,O, , ,X, ,X,0.0
2993, , ,O,O,X, ,X, ,X,0.527361127587314
2994, , ,O,O, , ,X,X,X,0.0
2995,O, ,O,O, ,X,X, ,X,0.54921875
2996, , ,O,O,O,X,X, ,X,0.9499316382807601
2997, , ,O,O, ,X,X,O,X,5.1442043561942175e-12
2998, ,X,O,O, ,X,X,O,X,0.0
2999, , ,O,O,X,X,X,O,X,0.0
3000,X,X,O,O,O,X,X,O,X,0.0
3001, ,X,O,O,X, ,X, , ,0.0
3002, , ,O,O,X,X,X, , ,-0.09042570749727008
3003, , ,O,O,X, ,X,X, ,0.8917017961536103
3004,O,X,O,O,X, ,X, ,X,0.037378404526603695
3005,O, ,O,O,X,X,X, ,X,-0.914502374188388
3006,O, ,O,O,X, ,X,X,X,0.9943622898863396
3007,O,X,O,O,X,O,X, ,X,0.9499463207350055
3008,O,X,O,O,X, ,X,O,X,0.0
3009,O,X,O,O,X,O,X,X,X,0.9999434955105322
3010,O, ,O,O,X, ,X, ,X,0.9179794542505815
3011,O, ,X,X,X, ,X,O,O,0.578125
3012,O, ,X,X, ,X,X,O,O,-0.41562499999999997
3013,X,O,O, ,X, ,X, , ,0.902499986129969
3014, ,O,O,X,X, ,X, , ,-0.724560546875
3015,O,O,O, ,X, ,X, ,X,-0.9999924575611288
3016, ,O,O,O,X, ,X, ,X,0.5075489807128906
3017, ,O,O, ,X,O,X, ,X,0.943779084190695
3018,X,O,O, ,X,O,X, ,X,0.822021484375
3019, ,O,O,X,X,O,X, ,X,-0.54921875
3020, ,O,O, ,X,O,X,X,X,0.9999998992069122
3021,X,O, ,X, , ,X, ,O,0.9999434955105322
3022, ,O,X,X, , ,X, ,O,0.225625
3023,X,O, ,X, ,X,X,O,O,0.86651611328125
3024, ,O,X,X, ,X,X,O,O,-0.2375
3025, ,O,X,X,O,X,X,O,O,-0.9249153137207031
3026, ,O, ,X, , ,X, ,O,0.8850352336034177
3027,O,O,O,X,X,O,X,X, ,-0.999247456541835
3028,O,O, ,X,X,O,X,X,O,0.6494140625
3029,O,O, ,X,X,O,X,X, ,-0.8548927307128906
3030,O,O, , ,X,O,X,X, ,0.9121369893626252
3031,O,O, , ,X, ,X,X, ,-0.8154857729794767
3032,O, ,X, ,O,X, ,X,O,-0.999999986545747
3033, ,O,X, ,O,X, ,X,O,-0.203043909072876
3034, , ,X, ,O,X,O,X,O,-0.12691406250073298
3035,O,O, ,X,X, ,X, , ,-0.6494140625
3036,O,O, , ,X,X,X, , ,-0.41562499999999997
3037,O,O, , ,X, ,X, ,X,-0.6494140625
3038,O,O, , ,X,X,X,O, ,0.7930730056762695
3039,X,X,O,X, , , ,O,O,-0.04749999999999999
3040,X,X, ,X,O, , ,O,O,0.8941137402527966
3041,X,X, ,X, , ,O,O,O,-0.9943622898863396
3042,X,X, , ,X, ,O, ,O,-0.9135128020122647
3043,X,X, ,O,X, ,O,X,O,0.9866365389898419
3044,O,X, ,X, , ,O, , ,0.2818510419464111
3045, ,X, ,X,O, ,O, , ,0.2423319697162704
3046, ,X, ,X, ,O,O, , ,0.07293737547581547
3047, ,X, ,X, , ,O,O, ,0.43234231128045814
3048,O,X, ,X,X, ,O, , ,0.38746858074069024
3049,O,X, ,X, , ,O, ,X,-0.06581826371514987
3050,O,X, ,X,O, ,O,X, ,-0.9024026718881175
3051,O,X, ,X, ,O,O,X, ,0.41562499999999997
3052,O,X,O,X, ,X,O,X,O,0.2375
3053,O,X, ,X,O,X,O,X,O,-0.9999982101439007
3054,O,X,O,X,X,X,O,X,O,0.25
3055, ,X,O,X, ,X,O, ,O,-0.225625
3056, ,X, ,X,O,X,O, ,O,-0.8864193019177764
3057, ,X, ,X, ,X,O,O,O,0.0
3058,X,X, ,X, ,O,O, , ,-0.37510156249999993
3059,X,X, , ,X,O,O, , ,0.39484375
3060,X,X, , , ,O,O,X, ,0.225625
3061,X,X, , , ,O,O, ,X,-0.061623828124999974
3062,O,X, , ,O, , ,X, ,-0.7763020314209426
3063,O,X, , , , ,O,X, ,0.54921875
3064,O,X, ,X, , , ,X,O,-0.23068115234374997
3065,O,X, , ,X, , ,X,O,0.822021484375
3066,O,X, , , ,X, ,X,O,-0.6494140625
3067,O,X, ,X,O, , ,X,O,-0.9999434955105322
3068,O,X,O,X,X, , ,X,O,0.9821820519864559
3069,O,X,O,X, ,X, ,X,O,0.0
3070,O,X,O,X, , ,X,X,O,-0.6494140625
3071,O,X, ,X, , ,X,O, ,-0.10596828460693358
3072,O,X, , ,X, ,X,O, ,2.9205594698417982e-08
3073,O,X, , , ,X,X,O, ,-0.02066364541329705
3074,O,X, , , , ,X,O,X,0.0
3075,O,X, ,X,O, ,X,O, ,-0.025212946375831966
3076,O,X, ,X, ,O,X,O, ,0.0
3077,O,X, ,X, , ,X,O,O,0.21434374999999997
3078,O,X,X,X, ,O,X,O, ,0.0
3079,O,X, ,X,X,O,X,O, ,5.414964876565862e-12
3080,O,X, ,X, ,O,X,O,X,0.0
3081,O,X,O,X,X,O,X,O, ,0.0
3082,O,X, ,X,X,O,X,O,O,0.9499999969668804
3083,O,X,X,O,O, , ,X, ,-0.39484375
3084, ,X,X,O,O,O, ,X, ,-0.999247456541835
3085, ,X,X,O,O, ,O,X, ,0.0
3086, ,X,X,O,O, , ,X,O,0.48945870399475094
3087, ,X,X,O,O,X, ,X,O,-0.28500020328782727
3088,X,X, , , ,X,O,O,O,-0.9249153137207031
3089,X,X,O, , ,X,X,O,O,0.0
3090,X,X,O,O, ,X,X,O,O,0.0
3091,O,X,X, , ,O, , , ,0.06190641021728516
3092,O,X,X, , , , ,O, ,-0.20034071628784564
3093,O,X,X, , , , , ,O,0.8120309636883729
3094,O,X,X,X, , , , ,O,-0.7754253234863281
3095,O,X,X, ,X, , , ,O,0.9021689040011867
3096,O,X,X, ,X,O, , ,O,0.9469873486580127
3097,O,X,X,X,X, ,O, ,O,-0.8323047542572021
3098,O,X,X, ,X, ,O,X,O,0.9999997610830511
3099,O,X,X,X,X,O,O, ,O,0.9499999987204026
3100,X,X,O, ,X, ,O,O, ,0.948511647604191
3101,X,X, ,O,X, ,O,O, ,0.9484040927315349
3102,X,X, , ,X,O,O,O, ,0.9477405114935096
3103,X,X, , ,X, ,O,O, ,-0.6593996530771256
3104, ,X, , ,X, ,O,O, ,-0.20200659629299522
3105,O,X, , ,O,X, , , ,0.21434374999999997
3106, ,X, ,O,O,X, , , ,0.8521338368162438
3107,O,X, , ,X, , ,O, ,-0.15078070424263285
3108, ,X, ,O,X, , ,O, ,0.8573525021368693
3109, ,X, , ,X,O, ,O, ,0.8192262218840831
3110,O,X, , ,X,X, ,O,O,0.6646242675781249
3111, ,X,O, ,X,X, ,O,O,0.938153319650528
3112, ,X, ,O,X,X, ,O,O,-0.08287711805568643
3113,X, ,X, ,O,X, ,O,O,0.9367697095476802
3114,O, , , ,O,X,X, , ,0.5581974161939424
3115, , , ,O,O,X,X, , ,0.850681024096462
3116, , , , ,O,X,X, ,O,-0.22576608406195234
3117,O,X, , ,O,X,X,O, ,0.19609842634174374
3118, ,X,O, ,O,X,X,O, ,0.21434374999999997
3119, ,X, ,O,O,X,X,O, ,0.8572669676242666
3120,X,X, ,O,O,X,X,O, ,0.16975539131463654
3121, ,X, ,O,O,X,X,O,X,0.12993046971250322
3122, ,O,O, ,O,X,X,X,X,0.9999999433038881
3123, , ,O,X,O, , ,X, ,0.4177605737582013
3124, , ,O,X, ,O, ,X, ,0.3203727534387426
3125, , ,O,X, , , ,X,O,-0.37295624135605354
3126, , ,O,X,X, ,O,X, ,0.8543434456164078
3127, , ,O,X, , ,O,X,X,-0.8909912353754043
3128, ,O,O,X, , ,O,X,X,-0.7820307922363281
3129, , ,O,X,O, ,O,X,X,-0.9999999999924063
3130, , ,O,X, ,O,O,X,X,0.6539158935546874
3131,X,X, ,O, , ,X,O, ,-0.045125
3132, ,X, ,O,X, ,X,O, ,0.2575488924980164
3133, ,X, ,O, ,X,X,O, ,0.012148747329717356
3134, ,X, ,O, , ,X,O,X,-0.0678197021484375
3135,O,X,X,O, ,X,X,O, ,0.8121480941772461
3136,O,X, ,O,X,X,X,O, ,0.004372089752057616
3137,O,X, ,O, ,X,X,O,X,0.095185546875
3138,O,X,O,O,X,X,X,O, ,0.0
3139,O,X, ,O,X,X,X,O,O,0.9499698054134406
3140,O,X,X,O,X,X,X,O,O,0.999999957477916
3141,O,X, ,O, ,X,X,O, ,0.49315808105468745
3142,O,X,O, , , ,X,O,X,0.0
3143,O,X, ,O, , ,X,O,X,0.7920060569752531
3144,O,X, , ,O, ,X,O,X,0.25249233396673304
3145,O,X, , , ,O,X,O,X,0.0678197021484375
3146,O,X,O,X, , ,X,O,X,0.0
3147,O,X,O, ,X, ,X,O,X,0.0
3148,O,X,O,X,O, ,X,O,X,0.0
3149,O,X,O,X, ,O,X,O,X,0.0
3150, ,X, ,X,O, ,X,O, ,-0.09042626953124999
3151, ,X, , ,O, ,X,O,X,8.829782566283314e-21
3152,X,X,O, ,O, ,X,O, ,0.9393513023792918
3153,X,X, ,O,O, ,X,O, ,0.938602135756148
3154,X,X, , ,O, ,X,O,O,0.9411626689925323
3155,X,X, ,O,O, ,X,O,X,-0.9490467782863243
3156, ,X,X, ,O,X,O, , ,0.891592933310583
3157, ,X,X, ,O, ,O, ,X,0.9012647410300443
3158,O,X, ,X, , , ,O, ,0.06620093891218715
3159, ,X, ,X,O, , ,O, ,0.815049529410001
3160, ,X, ,X, ,O, ,O, ,0.4763284993466412
3161, ,X,X,X, ,O, ,O, ,0.0627443790435791
3162, ,X, ,X,X,O, ,O, ,0.0
3163, ,X, ,X, ,O, ,O,X,0.0
3164, ,X,O,X, ,O,X,O, ,0.26143554687500004
3165, ,X, ,X,O,O,X,O, ,0.8378240580558776
3166, ,X, ,X, ,O,X,O,O,0.21434374999999997
3167,X,X,O,X, ,O,X,O, ,0.996828788061066
3168, ,X,O,X,X,O,X,O, ,-0.896502161026001
3169, ,X,O,X, ,O,X,O,X,0.0
3170,X,X,O, , , , ,X,O,-0.8124594777107238
3171,X,X,O,O,X, , , ,O,0.5006910368371754
3172,X,X,O, ,X, ,O, ,O,0.9485077934519637
3173,X,X,O,O,X,X, ,O,O,0.0
3174,X,X,O, ,X,X,O,O,O,-0.9999246606807095
3175, ,O,O,X, , ,X, , ,0.21434374999999997
3176, , ,O,X,O, ,X, , ,0.9450167899961464
3177, , ,O,X, , ,X,O, ,0.8934111747741699
3178, , ,O,X, , ,X, ,O,0.9069895240908944
3179,O,O,O,X, , ,X,X, ,-0.9762427359819412
3180,O, ,O,X, ,O,X,X, ,0.2375
3181,O, ,O,X, , ,X,X,O,-0.39484375
3182,O, ,O,X,X, ,X,X,O,-0.9199074655771255
3183,O, ,O,X, ,X,X,X,O,-0.8548927307128906
3184,X,X,O,X, ,X,O, ,O,-0.6494140625
3185,X,X,O, , ,X,O, ,O,-0.36568530094623575
3186,O, ,X,X,O,O, , ,X,0.16077396101221933
3187, ,O,X,X,O,O, , ,X,0.22641380109255632
3188, , ,X,X,O,O, ,O,X,0.2203670757645461
3189, ,X,X,X,O,O, ,O,X,0.25574232866224583
3190, , ,X,X,O,O,X,O,X,-0.8694976910170226
3191,X,O,X,X,O,O, ,O,X,-0.9999899434148384
3192,X, ,X,X,O,O,O,O,X,0.9499999987204026
3193,X,X,X,X,O,O,O,O,X,0.9999999999999998
3194, ,X,X,O,O, ,X, ,O,0.41562499999999997
3195, ,X,X, ,O,O,X, ,O,0.45403320312499995
3196, ,X,X, ,O, ,X,O,O,0.9260376439761603
3197, ,O,X,X,O,X, , , ,-0.4271801538649015
3198, ,O,X,X,O, , , ,X,-0.7611689575471295
3199, ,O,X,X,O,X, ,O, ,-0.99982141790983
3200,X,O, , , ,X, , ,O,0.7276400160610674
3201,X, , , , ,X,O, ,O,-0.2036264807021988
3202,X, , , , ,X, ,O,O,0.5516551613950729
3203,O,X,O, ,O,X,X, , ,-0.16921875
3204, ,X,O,O,O,X,X, , ,0.21434375000068662
3205,O,X,O, ,O,X,X,X, ,-0.9464342447006946
3206,X, ,X,O, , , , ,O,0.9113596467774977
3207,X, ,X, , ,O, , ,O,0.9366193700286584
3208,X, ,X, , , , ,O,O,0.9365655911975534
3209,X, ,X,X, , , ,O,O,-0.2375
3210,X, ,X, ,X, , ,O,O,-0.19352539062499996
3211,X,O,X, , , ,X,O,O,0.9329367342954651
3212,X, ,X,O, , ,X,O,O,0.9469873486580127
3213,X,X,X, ,O, ,X,O,O,0.9995766943047821
3214,X, ,X,X,O, ,X,O,O,0.9999761621685057
3215,X, ,X, ,O,X,X,O,O,-0.6496234397590159
3216,X,O,X, ,O,X,X,O,O,-0.9999999760813278
3217, ,X,O,X,O,X,O, , ,-0.9996825207285867
3218,X,O,O, , , , , ,X,0.9083997428417205
3219,X, ,O,O, , , , ,X,0.8631074295350312
3220,X, ,O, ,O, , , ,X,0.754388169011339
3221,X, ,O, , ,O, , ,X,0.8589841208457947
3222,X, ,O, , , ,O, ,X,0.8921524486418779
3223,X, ,O, , , , ,O,X,0.8956471649468876
3224,X,X,O,O, , , , ,X,-0.055701171874999955
3225,X, ,O,O,X, , , ,X,0.9999434955105322
3226,X, ,O,O, , , ,X,X,0.5491236572265625
3227,X,O, , , ,X, ,X,O,2.0640286222304148e-13
3228,X,O,X,O, ,X, , ,O,0.12059706784116808
3229,X,O,X, , ,X, ,O,O,-0.41189782714843753
3230,X,O,X,X, ,X, ,O,O,-0.41562499999999997
3231,X,O,X, , ,X,X,O,O,-0.8346824359893799
3232,X,O,X,X,O,X, ,O,O,-0.9999899434148384
3233,X,O,X,X, ,X,O,O,O,-0.578125
3234,X,X,O, ,O, , , , ,-0.22347672838925628
3235,X,X, , ,O, ,O, , ,0.9318270363033234
3236,X,X, , ,O, , ,O, ,0.9458325987186018
3237,X,X, ,O,O,O,X, , ,-0.9999999998988651
3238,X,X, , ,O,O,X, ,O,0.9375417060510056
3239,X,X, , ,O,O,X, , ,-0.6580956432521343
3240,X,X, ,O,O,X, , , ,-0.13484619140624998
3241,X, , ,O,O,X,X, , ,-0.24295518684387207
